R                       Z                        solid.sr           solid.sz         solid.srz         solid.sphi        u                  w
0.14415306122448981       0.019183673469387756     -7.8644560524828035      -8.430149470354982       0.009572377071073135     29.380881219381955       15.478387728273475       -0.059598741991130265
0.14415306122448981       0.019591836734693877     -7.953457282155603       -8.434213708067412       0.005456806567752636     29.1522079915939         15.47954956503557        -0.05753709408284852
0.14415306122448981       0.02                     -8.051056141183327       -8.435612379178027       -1.1637092435355549E-4   28.917011120699765       15.480832684839243       -0.05521783453363162
0.14485714285714288       0                        -6.964822648995084       -7.810489483349419       2.4902823772397406E-5    33.94972265563552        15.47404349372336        1.0122355496250503E-19
0.14485714285714288       4.081632653061224E-4     -6.965158296294967       -7.810749954728261       0.0015057911863799642    33.947618843665886       15.474037404374842       -0.0026629807728563454
0.14485714285714288       8.163265306122448E-4     -6.964876098956857       -7.811221406191836       0.003179695051807926     33.942610645445825       15.474019163175015       -0.005322625368451449
0.14485714285714288       0.0012244897959183673    -6.965216504084672       -7.812099973956719       0.004571624750785543     33.93401056266545        15.473988922092845       -0.007975532901735789
0.14485714285714288       0.0016326530612244896    -6.965214965547197       -7.813249378063317       0.006023130180808072     33.92221755033744        15.473946921463751       -0.010618245009408918
0.14485714285714288       0.002040816326530612     -6.965713412153809       -7.814878595431809       0.007536584168619325     33.90655568900726        15.473893487165865       -0.013247505420954294
0.14485714285714288       0.0024489795918367346    -6.9659846157590835      -7.816806701238085       0.00903931308279478      33.88767219517802        15.473829054908823       -0.015859874122534753
0.14485714285714288       0.002857142857142857     -6.965950738843573       -7.818997796797454       0.01047295082801216      33.86558023117282        15.473754165992514       -0.018451956632626908
0.14485714285714288       0.0032653061224489793    -6.966344658259491       -7.821621632098243       0.01186008631577347      33.83975311409025        15.473669450816677       -0.021020268209027287
0.14485714285714288       0.003673469387755102     -6.967086384863725       -7.8247015988683755      0.013308027021616443     33.81035990128742        15.47357559708948        -0.023561529493153145
0.14485714285714288       0.004081632653061224     -6.967446603905101       -7.828098306324238       0.014692187688840522     33.777515491452384       15.473473490449264       -0.026072228757248364
0.14485714285714288       0.004489795918367346     -6.967715933604592       -7.8317899443965         0.01600314025109404      33.74156003736412        15.473364041794175       -0.028548899286341523
0.14485714285714288       0.004897959183673469     -6.968662871303042       -7.836024314579694       0.017305275898617096     33.70139444254979        15.473248315847941       -0.03098806221637603
0.14485714285714288       0.005306122448979591     -6.969159355514204       -7.840716097634054       0.018713200522838834     33.65805180077472        15.473127430630552       -0.033386312289046934
0.14485714285714288       0.005714285714285714     -6.970478036754289       -7.845709949762964       0.019868328940949045     33.61075937498927        15.473002632954241       -0.0357400669753305
0.14485714285714288       0.0061224489795918356    -6.971390983097122       -7.851056307172715       0.02099682799065367      33.56033250569624        15.472875366016279       -0.038045735471403955
0.14485714285714288       0.0065306122448979586    -6.973091703742714       -7.857094338911405       0.022251602187019298     33.505551841678255       15.472747072737112       -0.0402998346808292
0.14485714285714288       0.0069387755102040816    -6.9748068372901635      -7.863567980998874       0.0234532904935703       33.44725334550823        15.472619349869452       -0.04249872961191271
0.14485714285714288       0.007346938775510204     -6.97633156476187        -7.8703467896023325      0.024505703076274643     33.38547205213644        15.47249396840442        -0.0446387881302086
0.14485714285714288       0.007755102040816327     -6.9784462879037         -7.877623052782984       0.025536441938608687     33.31977526693711        15.472372807158063       -0.04671621737459501
0.14485714285714288       0.008163265306122448     -6.981305473252198       -7.885582933469492       0.026692921693724767     33.24992517398452        15.472257762297936       -0.048727432991941294
0.14485714285714288       0.008571428571428572     -6.984176016004543       -7.893991023772679       0.027727004611149034     33.17620307969093        15.472151012315724       -0.05066857887184269
0.14485714285714288       0.008979591836734692     -6.987228333074117       -7.90273730756299        0.02864513499923081      33.0989729868969         15.472054807143138       -0.052535816484302424
0.14485714285714288       0.009387755102040816     -6.99128375335885        -7.912164423309181       0.02963927138447615      33.01718510639781        15.47197158218252        -0.054325191704193636
0.14485714285714288       0.009795918367346938     -6.99590132329803        -7.922007006019695       0.03053178408942935      32.93146508011871        15.471903712181485       -0.056032805522373406
0.14485714285714288       0.010204081632653062     -7.001039765276572       -7.932533834042572       0.03162427448741243      32.84162678053809        15.471854015344114       -0.05765459180604257
0.14485714285714288       0.010612244897959184     -7.007240706670061       -7.943604651919439       0.032462194045483464     32.74719990940166        15.471825264394445       -0.05918640309929829
0.14485714285714288       0.011020408163265308     -7.01385018927706        -7.9548648942233715      0.03324378374331249      32.64916929978482        15.47182042946659        -0.060623957914696644
0.14485714285714288       0.011428571428571429     -7.022269140456953       -7.967035589483949       0.03431817811439137      32.54595090790759        15.47184261855153        -0.06196301936715724
0.14485714285714288       0.01183673469387755      -7.03147219083322        -7.979666714840185       0.03526206234826985      32.43834193817701        15.47189509804947        -0.0631990702169309
0.14485714285714288       0.012244897959183675     -7.041607706398814       -7.992474943456029       0.03599349741356587      32.326731687456984       15.471981321252724       -0.0643275772194555
0.14485714285714288       0.012653061224489797     -7.053610609586993       -8.00576723709392        0.036810268783481356     32.210155001011316       15.472104939179824       -0.06534370315470932
0.14485714285714288       0.01306122448979592      -7.067568738111984       -8.019707522619349       0.03780266872399658      32.088677769367024       15.47226949323291        -0.06624273760364247
0.14485714285714288       0.013469387755102043     -7.083002534856224       -8.03392889887874        0.038537738443396        31.96217786721287        15.472478982904043       -0.06701956983380154
0.14485714285714288       0.013877551020408165     -7.100224099227929       -8.048188968117383       0.03908079558827083      31.831529694407582       15.472737437024819       -0.0676689743652509
0.14485714285714288       0.014285714285714287     -7.120534944483327       -8.062829668990952       0.03978956243167622      31.694952090073215       15.473049061904227       -0.06818549248245631
0.14485714285714288       0.01469387755102041      -7.1426466832952995      -8.077265251568129       0.04005068559289552      31.55368993270663        15.473418016315184       -0.06856359262838568
0.14485714285714288       0.01510204081632653      -7.168777916595075       -8.092635005424292       0.040731939162226866     31.406450346526256       15.473848776602823       -0.06879729109927091
0.14485714285714288       0.015510204081632653     -7.197223804380317       -8.107132224589906       0.04071332497562376      31.254801850893628       15.47434603814522        -0.06888041696642419
0.14485714285714288       0.015918367346938776     -7.230146440933483       -8.121889202050824       0.040842434409394814     31.09656432736176        15.474914312073508       -0.0688066325916639
0.14485714285714288       0.0163265306122449       -7.266667541643964       -8.136423083500963       0.04061484809730523      30.932703422011937       15.475558315214343       -0.06856912502533907
0.14485714285714288       0.016734693877551023     -7.307403846906213       -8.149996170625569       0.039543435657157025     30.763617861853614       15.476282915545333       -0.06816091435192125
0.14485714285714288       0.017142857142857144     -7.35309354619976        -8.162867313149182       0.03811731547090931      30.588512260432438       15.477093116116242       -0.06757433705438955
0.14485714285714288       0.017551020408163264     -7.404508951244146       -8.175235543979166       0.036371684310776864     30.406814226254035       15.477993553621582       -0.06680179128930303
0.14485714285714288       0.017959183673469388     -7.461667179136913       -8.186508359985767       0.03363712149410758      30.21855833600269        15.478989200211839       -0.06583489206995655
0.14485714285714288       0.018367346938775512     -7.524870131028657       -8.196101332890114       0.02957830452860002      30.02485956757842        15.480084940061712       -0.06466501086557767
0.14485714285714288       0.018775510204081632     -7.595672007047477       -8.20401531621062        0.0246528955849469       29.82383403240436        15.481285617486495       -0.06328278621640354
0.14485714285714288       0.019183673469387756     -7.673580712566528       -8.20979623109608        0.018129098811108635     29.616292940552626       15.48259562298151        -0.061678748572631385
0.14485714285714288       0.019591836734693877     -7.760738788371969       -8.21444178678691        0.01030762998141606      29.400984461787672       15.484019512790539       -0.059842530447149184
0.14485714285714288       0.02                     -7.855710843542214       -8.215614507497566       -8.434919305690996E-5    29.180122594622265       15.485561654483185       -0.05776331384134421
0.14556122448979592       0                        -6.770047185151398       -7.590635257035393       3.747917309092018E-5     33.95129356443562        15.471062115094627       5.0185112018632275E-20
0.14556122448979592       4.081632653061224E-4     -6.770373110519313       -7.590894882289513       0.0020818528888700712    33.94929596488851        15.471059148711948       -0.002640465567701604
0.14556122448979592       8.163265306122448E-4     -6.7701388857424         -7.59137072735325        0.004329831864274645     33.9445784320229         15.471050276901595       -0.0052777625565555795
0.14556122448979592       0.0012244897959183673    -6.770482019447045       -7.592267975906124       0.006341224788344763     33.936363779290396       15.471035638432447       -0.00790867960944103
0.14556122448979592       0.0016326530612244896    -6.770527029527113       -7.593427939540718       0.00836719218251679      33.92516727303362        15.471015498487331       -0.010529939850833689
0.14556122448979592       0.002040816326530612     -6.77106211996133        -7.59507327413794        0.010489288305338518     33.910298970950805       15.470990186883116       -0.013138454548238327
0.14556122448979592       0.0024489795918367346    -6.771394892801565       -7.597035900506777       0.012617444408978216     33.892343004511496       15.470960154764654       -0.01573095568189415
0.14556122448979592       0.002857142857142857     -6.771455772115282       -7.599257835436991       0.014678512070670746     33.871369505191666       15.470925958729294       -0.018304250865656478
0.14556122448979592       0.0032653061224489793    -6.771936066813344       -7.601897981859844       0.016681617921903914     33.846858040119656       15.470888240297732       -0.02085502927015781
0.14556122448979592       0.003673469387755102     -6.772303832713135       -7.604867930763967       0.01863419978226513      33.81907115081002        15.47084771427295        -0.02338018741659688
0.14556122448979592       0.004081632653061224     -6.773248630204722       -7.608458488762153       0.020848684807880314     33.78774947750186        15.470805269563565       -0.025876392146044983
0.14556122448979592       0.004489795918367346     -6.773667911146518       -7.612189465439932       0.022845686244785727     33.75363626426605        15.470761854859767       -0.028340387235661343
0.14556122448979592       0.004897959183673469     -6.774746412154023       -7.616436298801352       0.02483051453559618      33.71554180577109        15.470718556412978       -0.030768873690874672
0.14556122448979592       0.005306122448979591     -6.775435740294269       -7.621155554293431       0.02694562818907769      33.67444946586529        15.470676516360648       -0.03315862820498708
0.14556122448979592       0.005714285714285714     -6.7769004604803555      -7.62621796256433        0.028870029533314735     33.62952620747201        15.47063699207147        -0.03550626872486873
0.14556122448979592       0.0061224489795918356    -6.778017154354743       -7.631570770414211       0.030735177162716294     33.58172891844181        15.47060145918731        -0.03780841413330849
0.14556122448979592       0.0065306122448979586    -6.779910626126818       -7.637629010283681       0.03277795062452117      33.52981671492196        15.470571383320953       -0.04006177164322055
0.14556122448979592       0.0069387755102040816    -6.781411926809832       -7.644183203475602       0.034804475552103926     33.47461241579531        15.470548390936333       -0.04226290506976569
0.14556122448979592       0.007346938775510204     -6.7836357864356716      -7.650955525095842       0.03666327083033672      33.415968362371174       15.47053424058372        -0.04440840216851564
0.14556122448979592       0.007755102040816327     -6.786011380366582       -7.658200196808034       0.038507897117771785     33.35376875132905        15.470530847879319       -0.0464946859722167
0.14556122448979592       0.008163265306122448     -6.789131300043252       -7.666144369277623       0.040522841990384834     33.28765451752808        15.47054010840416        -0.04851837304750676
0.14556122448979592       0.008571428571428572     -6.7923058363717335      -7.67458572508597        0.04243264907990813      33.21776789770286        15.470564221860679       -0.05047583181432585
0.14556122448979592       0.008979591836734692     -6.7957096730384405      -7.683311566847136       0.04422876663851449      33.14468608830164        15.470605412203618       -0.05236346877034674
0.14556122448979592       0.009387755102040816     -6.800056470321413       -7.692590938107178       0.046065489548138855     33.067419103152766       15.470666108964288       -0.054177537996573995
0.14556122448979592       0.009795918367346938     -6.805227705150864       -7.7025179381293505      0.04799978779942122      32.986258805604756       15.470748700145458       -0.05591439983449452
0.14556122448979592       0.010204081632653062     -6.810782081186598       -7.712995187756575       0.04984753136288252      32.90102716708477        15.470855917739          -0.057570196968967556
0.14556122448979592       0.010612244897959184     -6.816956944300183       -7.7237692602369         0.05156349778780892      32.812293037344666       15.47099051659349        -0.05914107189008632
0.14556122448979592       0.011020408163265308     -6.824220079097174       -7.734926863372111       0.05323360025486404      32.71946528296137        15.471155464211737       -0.06062295232487883
0.14556122448979592       0.011428571428571429     -6.832929950655962       -7.746876518149989       0.055109596709748625     32.62215055232569        15.471353698073209       -0.062011876269319734
0.14556122448979592       0.01183673469387755      -6.8425156797712186      -7.7593586182805945      0.056842937788611186     32.52046885944442        15.471588462211887       -0.06330359185533967
0.14556122448979592       0.012244897959183675     -6.853081607260241       -7.771931752893825       0.05832428755908634      32.41521886580455        15.471863059065612       -0.06449386696935268
0.14556122448979592       0.012653061224489797     -6.865458978212482       -7.784870879020017       0.0598040941391335       32.30536819968619        15.472181016700342       -0.06557814075219842
0.14556122448979592       0.01306122448979592      -6.879287104170206       -7.798140832318969       0.06111328323608285      32.191035958912174       15.47254572863328        -0.06655199283493461
0.14556122448979592       0.013469387755102043     -6.895561285715772       -7.812414820740061       0.0626769035100812       32.07162157422451        15.472960999133734       -0.06741061060744989
0.14556122448979592       0.013877551020408165     -6.913124124670222       -7.8262777568022         0.06362968144275732      31.948671354560396       15.473430634961876       -0.06814911894018441
0.14556122448979592       0.014285714285714287     -6.933656322218177       -7.840375615106606       0.06459451065076767      31.82023854208199        15.473958604814257       -0.06876238183045416
0.14556122448979592       0.01469387755102041      -6.956020408454893       -7.8543822154657725      0.06502907262074374      31.68737708166742        15.474548794529495       -0.06924520682558563
0.14556122448979592       0.01510204081632653      -6.982223267418088       -7.869253111878344       0.06563978547586756      31.54884152879968        15.475205338940542       -0.06959197613467212
0.14556122448979592       0.015510204081632653     -7.01068530926884        -7.883102109832327       0.06536098501111468      31.406450308636572       15.475932571806412       -0.06979692372989572
0.14556122448979592       0.015918367346938776     -7.043440031782631       -7.897233410418812       0.06500895207119982      31.25796088597769        15.476734616152704       -0.06985410590381812
0.14556122448979592       0.0163265306122449       -7.079449821167113       -7.911487410220118       0.06385680963579811      31.10413072923191        15.477615754875583       -0.06975714491665391
0.14556122448979592       0.016734693877551023     -7.120004201572958       -7.924196245597111       0.06199005407516582      30.945430119287273       15.478580305930388       -0.06949950851698182
0.14556122448979592       0.017142857142857144     -7.164977607102748       -7.936312457279993       0.05921041728053429      30.781394330783638       15.479632752870403       -0.0690740451169477
0.14556122448979592       0.017551020408163264     -7.215383459439821       -7.948016899128671       0.05576940132172258      30.611279499733264       15.480777145712848       -0.06847364247846027
0.14556122448979592       0.017959183673469388     -7.27134559863083        -7.958814029291953       0.05100440818639062      30.43472351577617        15.482017809471618       -0.06769050210837887
0.14556122448979592       0.018367346938775512     -7.332923280412604       -7.967857238922164       0.04443911440749336      30.253553245021475       15.483358884916543       -0.06671660266742946
0.14556122448979592       0.018775510204081632     -7.401589024774583       -7.97513954277587        0.03653076566256339      30.065687544742907       15.484804476345097       -0.06554322266008421
0.14556122448979592       0.019183673469387756     -7.476977543985435       -7.980599388205688       0.026613735356395073     29.871697361889876       15.486358190126344       -0.06416158296185662
0.14556122448979592       0.019591836734693877     -7.5610627590866555      -7.985048042897172       0.014830326503113151     29.670354768077846       15.488023700610148       -0.06256206080287867
0.14556122448979592       0.02                     -7.652309879907335       -7.9859774621142945      -5.6283872357809216E-5   29.46428442359278        15.489804453814791       -0.060734691069984637
0.14626530612244898       0                        -6.578133028525009       -7.369610840529264       4.853113579850308E-5     33.96333808800901        15.46806064635466        0
0.14626530612244898       4.081632653061224E-4     -6.578449863769695       -7.3698638506381595      0.002656846487618774     33.96145018394313        15.468060639487593       -0.002626204413005964
0.14626530612244898       8.163265306122448E-4     -6.578266722436048       -7.370331390271603       0.005476244332921575     33.95702606200388        15.468060644909269       -0.00524940387750227
0.14626530612244898       0.0012244897959183673    -6.578618413429215       -7.371225454689099       0.008102156438683861     33.94921480061798        15.468060795016562       -0.007866574684216771
0.14626530612244898       0.0016326530612244896    -6.578717990948951       -7.372365815306114       0.010702299199785837     33.93863313118304        15.46806136986918        -0.010474620360337238
0.14626530612244898       0.002040816326530612     -6.579054930793807       -7.373925675983373       0.013352504137959258     33.924626054255825       15.468062703933986       -0.013070615530367669
0.14626530612244898       0.0024489795918367346    -6.579393146875815       -7.375902406141658       0.01622180518414976      33.907678321418494       15.468065270336158       -0.015651460742832482
0.14626530612244898       0.002857142857142857     -6.579874136290916       -7.3781309605853         0.0188590033884667       33.88776262632858        15.468069609535789       -0.018214161585719493
0.14626530612244898       0.0032653061224489793    -6.580455979884135       -7.380720160256997       0.021474627519680267     33.86460769165303        15.468076397100921       -0.02075558206427155
0.14626530612244898       0.003673469387755102     -6.580967837125363       -7.3836585934376675      0.02409871821113423      33.838377528566284       15.468086361056953       -0.023272787480135716
0.14626530612244898       0.004081632653061224     -6.582012149522498       -7.387202848614302       0.026957782690514697     33.80872507061906        15.46810039248248        -0.02576262409371046
0.14626530612244898       0.004489795918367346     -6.582600356810703       -7.390877875104565       0.02963032472539856      33.77651175109987        15.468119465284644       -0.028222041963331352
0.14626530612244898       0.004897959183673469     -6.583829065258385       -7.395030659858769       0.032288439704349074     33.7405534430144         15.468144683030488       -0.030647918232506437
0.14626530612244898       0.005306122448979591     -6.584729409294291       -7.399664259333698       0.03509499694603387      33.70177445338228        15.468177204417971       -0.033037206915764956
0.14626530612244898       0.005714285714285714     -6.586358487492228       -7.404669533303087       0.037771696589537516     33.65930163915011        15.4682182962786         -0.03538672720403566
0.14626530612244898       0.0061224489795918356    -6.587697015714904       -7.4098946150064         0.04035838124182368      33.61421677040745        15.46826944842323        -0.03769330341964757
0.14626530612244898       0.0065306122448979586    -6.58979840505749        -7.41582411383576        0.043167054270551224     33.56526440813107        15.468332144235088       -0.03995382985112305
0.14626530612244898       0.0069387755102040816    -6.5915733044472855      -7.422238426046029       0.045954122243165176     33.51320647443636        15.468408033610604       -0.0421650667891432
0.14626530612244898       0.007346938775510204     -6.594032493122275       -7.428905107341988       0.04863062132902471      33.45784456693285        15.468498849089459       -0.04432381736007223
0.14626530612244898       0.007755102040816327     -6.5966765420290825      -7.43594303364239        0.051262948197156884     33.39925199853527        15.46860653256714        -0.04642672207822064
0.14626530612244898       0.008163265306122448     -6.599700256871417       -7.443523704366936       0.05393643563976769      33.33705968284421        15.468732981387111       -0.048470600704524136
0.14626530612244898       0.008571428571428572     -6.603531050818476       -7.451962968304943       0.05684953027970887      33.27106170856838        15.468880377042282       -0.05045202553539738
0.14626530612244898       0.008979591836734692     -6.607262033967638       -7.460455942759179       0.05948677642059721      33.20228451634907        15.469050931524524       -0.05236766449258567
0.14626530612244898       0.009387755102040816     -6.611905800183978       -7.469403127025772       0.062131577209085076     33.12962758722406        15.469247051941297       -0.0542139858347776
0.14626530612244898       0.009795918367346938     -6.616992516222233       -7.478846597331874       0.0647332120560668       33.05339074967923        15.469471107841168       -0.055987591981090865
0.14626530612244898       0.010204081632653062     -6.6230112113439         -7.4893193269279745      0.06758265225351805      32.97310166841325        15.469725782637898       -0.057684837085692234
0.14626530612244898       0.010612244897959184     -6.629775848386204       -7.499660385261169       0.07013535577042965      32.8896837968889         15.470013764248238       -0.059302149462409234
0.14626530612244898       0.011020408163265308     -6.637373952290731       -7.510383144518396       0.07259537267907097      32.80250299541339        15.470337966922889       -0.06083570015302729
0.14626530612244898       0.011428571428571429     -6.646076585683485       -7.52169496746912        0.07507513973852642      32.711259337618635       15.47070123705095        -0.06228179022815056
0.14626530612244898       0.01183673469387755      -6.655940821572748       -7.534010910074371       0.0776354145932176       32.61578635798691        15.471106743614282       -0.06363644322590782
0.14626530612244898       0.012244897959183675     -6.667093829217738       -7.546025180035082       0.07985919559471956      32.516950943787705       15.471557615115318       -0.06489571512562249
0.14626530612244898       0.012653061224489797     -6.679688794320529       -7.5583422338397295      0.08193420621324568      32.41404574298752        15.47205727452067        -0.06605535131495599
0.14626530612244898       0.01306122448979592      -6.693737433394646       -7.571065861441902       0.08380904369553606      32.30693641674326        15.472608957826713       -0.0671112244526911
0.14626530612244898       0.013469387755102043     -6.71011229440141        -7.584738105556483       0.08580264989027574      32.19498484655142        15.473216270397481       -0.06805883295679656
0.14626530612244898       0.013877551020408165     -6.7277689612012646      -7.597937635581829       0.08709300146372105      32.079980773280916       15.473882789510379       -0.06889366902881097
0.14626530612244898       0.014285714285714287     -6.7482377357906245      -7.6112319864159         0.08824864844649911      31.959952653060625       15.474612252580673       -0.06961093415384892
0.14626530612244898       0.01469387755102041      -6.770536824265802       -7.624561725655514       0.0887823240782956       31.83574378674264        15.475408280608232       -0.07020579184735162
0.14626530612244898       0.01510204081632653      -6.796456981277899       -7.6386885882650875      0.08927149602712992      31.706197451104227       15.476274682830445       -0.07067302078982876
0.14626530612244898       0.015510204081632653     -6.824525533271577       -7.651654979876215       0.08868946913615226      31.573354194855163       15.477215430532121       -0.07100727718445471
0.14626530612244898       0.015918367346938776     -6.856653556059991       -7.664938663083212       0.0878212419491033       31.43491557681901        15.478234284318402       -0.07120303834074955
0.14626530612244898       0.0163265306122449       -6.8919375569339145      -7.678342588583535       0.08591247680734666      31.291437798499942       15.479335120725446       -0.07125439127729606
0.14626530612244898       0.016734693877551023     -6.931479517636563       -7.690371262329598       0.0830615389119722       31.143419642551503       15.480521744717048       -0.07115528403693286
0.14626530612244898       0.017142857142857144     -6.975121282814625       -7.701564215819903       0.07895997938017782      30.990786544617112       15.481798144013943       -0.07089911010806452
0.14626530612244898       0.017551020408163264     -7.023686064507194       -7.712140521233957       0.0736177527837831       30.832584213239205       15.483167839859696       -0.0704792951354663
0.14626530612244898       0.017959183673469388     -7.077893766214713       -7.722930756304933       0.06699792533713222      30.668044272353068       15.484634560508763       -0.0698886179004445
0.14626530612244898       0.018367346938775512     -7.137091129407825       -7.731057150697083       0.058233286928974275     30.499795239992213       15.48620176370993        -0.06911975039396284
0.14626530612244898       0.018775510204081632     -7.202784513893967       -7.737631782131419       0.04752876981894142      30.32545974938546        15.487872890405972       -0.06816462914496696
0.14626530612244898       0.019183673469387756     -7.274791287039831       -7.742731611948647       0.03444339857125159      30.14537052722669        15.489650845988082       -0.06701519637218431
0.14626530612244898       0.019591836734693877     -7.354887643641308       -7.746946113115149       0.018990298190011527     29.95838776159807        15.491538521068343       -0.06566262161586035
0.14626530612244898       0.02                     -7.441438908936895       -7.747618861252882       -3.209878908582012E-5    29.767501385660474       15.493538527970108       -0.06409781324116985
0.14696938775510204       0                        -6.388983442022948       -7.147444258222023       5.79674701879713E-5      33.98526213486833        15.465017719928168       0
0.14696938775510204       4.081632653061224E-4     -6.389291750714254       -7.147685197756539       0.0032159405692333306    33.98348682051575        15.465020501562988       -0.002619658230875939
0.14696938775510204       8.163265306122448E-4     -6.389162009813571       -7.148132985514808       0.006589762262127176     33.979357335486085       15.46502886976947        -0.005236471031824814
0.14696938775510204       0.0012244897959183673    -6.38952772411346        -7.149002470501551       0.00981053714379773      33.97196537408488        15.465042956502304       -0.007847599636430919
0.14696938775510204       0.0016326530612244896    -6.389688819673771       -7.150094689324457       0.012969647058536237     33.962013644787156       15.465063047682829       -0.010450126037720196
0.14696938775510204       0.002040816326530612     -6.390108838358604       -7.151598921588983       0.016224974497645792     33.948865500761876       15.465089489285813       -0.01304128386979891
0.14696938775510204       0.0024489795918367346    -6.390533934579654       -7.153495731486275       0.019651092852902965     33.93292268928928        15.465122753252782       -0.01561813864739894
0.14696938775510204       0.002857142857142857     -6.391101984015578       -7.15565663714981        0.022910444217749414     33.91414296202269        15.465163383970712       -0.018177889673048925
0.14696938775510204       0.0032653061224489793    -6.391798275861638       -7.158131537950415       0.026119608955237846     33.892378287505224       15.465212075497137       -0.020717575182837563
0.14696938775510204       0.003673469387755102     -6.392466747481829       -7.16096708897908        0.0293881255232457       33.86773709921715        15.465269565325318       -0.023234422579378147
0.14696938775510204       0.004081632653061224     -6.393625752182153       -7.1643839408232575      0.03286895713290744      33.83980190367278        15.465336748755144       -0.025725458294476426
0.14696938775510204       0.004489795918367346     -6.394398475581343       -7.1679135480262675      0.03619026854690367      33.809536111940695       15.465414609729198       -0.02818783318577194
0.14696938775510204       0.004897959183673469     -6.395792458822685       -7.171872660021151       0.039495966541853944     33.77576767469806        15.46550426631416        -0.030618597128759417
0.14696938775510204       0.005306122448979591     -6.396917745987858       -7.176315563957549       0.04296243566626076      33.73935311202139        15.465606887218867       -0.03301487708674189
0.14696938775510204       0.005714285714285714     -6.398725733578357       -7.181145302216235       0.04635790816502482      33.69939941542681        15.465723747034296       -0.03537369333973423
0.14696938775510204       0.0061224489795918356    -6.400299465314225       -7.186117916512413       0.04963435313747212      33.65709546752318        15.465856333228606       -0.03769207131672236
0.14696938775510204       0.0065306122448979586    -6.40246731851573        -7.19171646443908        0.05310432092758913      33.6112087983399         15.46600614310332        -0.03996708956548796
0.14696938775510204       0.0069387755102040816    -6.404674848232967       -7.197913511803626       0.05667596938171854      33.5623398533745         15.466174839542035       -0.04219570045970949
0.14696938775510204       0.007346938775510204     -6.407375157312709       -7.20432022503386        0.060126316610415745     33.5103508407934         15.466364128506621       -0.044374923059085865
0.14696938775510204       0.007755102040816327     -6.410288689341814       -7.210989519397903       0.06350332677265094      33.45545744454698        15.466575957943917       -0.04650161209623665
0.14696938775510204       0.008163265306122448     -6.41361176522872        -7.218232688460724       0.0669689787619671       33.3971932739696         15.466812222264958       -0.04857278600103818
0.14696938775510204       0.008571428571428572     -6.417483942663253       -7.226289688993521       0.07062474549909116      33.33540688388485        15.46707508780941        -0.0505852324260108
0.14696938775510204       0.008979591836734692     -6.421726346052554       -7.234361275356562       0.07406524858278365      33.27092273553783        15.4673667164244         -0.052535858091772775
0.14696938775510204       0.009387755102040816     -6.4266465511971305      -7.242794874432671       0.07747501314796801      33.20297829371037        15.46768950856242        -0.05442136309841907
0.14696938775510204       0.009795918367346938     -6.432042559199847       -7.251774720761343       0.08087605061975253      33.13168097181739        15.468045796697155       -0.05623857342388222
0.14696938775510204       0.010204081632653062     -6.438327551975326       -7.261656257352121       0.08445491599935769      33.056636343992025       15.468438214368307       -0.05798408608076816
0.14696938775510204       0.010612244897959184     -6.445346459217699       -7.271492955902568       0.08778133822967936      32.97860867051552        15.468869361214333       -0.059654590221571095
0.14696938775510204       0.011020408163265308     -6.453174087534884       -7.281545231774513       0.09095079963145802      32.89726000170638        15.469342093484673       -0.06124652279361266
0.14696938775510204       0.011428571428571429     -6.462115183686653       -7.292230690685185       0.09414700352185848      32.81211604127554        15.469859174292699       -0.06275644453395904
0.14696938775510204       0.01183673469387755      -6.472150861186535       -7.303786671866783       0.09732226586384929      32.72308831697361        15.47042366915555        -0.06418065626870695
0.14696938775510204       0.012244897959183675     -6.483434412045646       -7.315147799391264       0.1001747821852922       32.630866436783734       15.471038555811479       -0.06551551657515171
0.14696938775510204       0.012653061224489797     -6.4960888927788         -7.326610220176231       0.10277550822600753      32.535088611955935       15.471707129008937       -0.06675708232971121
0.14696938775510204       0.01306122448979592      -6.510177321121798       -7.338558774376398       0.10513599897273371      32.43537797518231        15.472432474423725       -0.06790152729198276
0.14696938775510204       0.013469387755102043     -6.526342348467561       -7.351466511694755       0.10745315834786298      32.331118998755514       15.473218007548535       -0.06894468202477366
0.14696938775510204       0.013877551020408165     -6.543959420169049       -7.363702114219296       0.1090587326996662       32.22424395336856        15.474067064452257       -0.06988241061417758
0.14696938775510204       0.014285714285714287     -6.564090361994846       -7.3759698500898825      0.11035030075420925      32.11283753746195        15.474983166477449       -0.07071027146344389
0.14696938775510204       0.01469387755102041      -6.586021053458203       -7.388412606013196       0.11092360879127189      31.99749006205413        15.475969682882624       -0.0714237996018096
0.14696938775510204       0.01510204081632653      -6.611321589862726       -7.40158571480341        0.11125622726816053      31.87717420571011        15.477030116164894       -0.0720181969728676
0.14696938775510204       0.015510204081632653     -6.638610959463419       -7.413472369343167       0.110348345556976        31.75412200966601        15.478168081842176       -0.07248855818633229
0.14696938775510204       0.015918367346938776     -6.669683616567421       -7.425723066437073       0.10895370824588652      31.625987451790078       15.479387007435784       -0.0728298061199149
0.14696938775510204       0.0163265306122449       -6.703777792008707       -7.438114971619161       0.10629448902911377      31.493105464080625       15.480690394861416       -0.07303651785615076
0.14696938775510204       0.016734693877551023     -6.741803796278585       -7.449304968708966       0.10248992312408331      31.356046313380013       15.482081577425623       -0.07310315412586574
