R                       Z                        T
0.14470854                0.0086432155             309.29384921264506
0.14470854                0.008743718              309.3024052163704
0.14470854                0.008844221              309.3110787593058
0.14470854                0.008944724              309.31986913510195
0.14470854                0.009045226              309.3287793573531
0.14470854                0.009145728              309.3378088746445
0.14470854                0.009246231              309.34695873601083
0.14470854                0.009346734              309.3562288522064
0.14470854                0.009447236              309.3656183394038
0.14470854                0.009547738              309.3751309493711
0.14470854                0.00964824               309.3847702641849
0.14470854                0.009748744              309.3945364794505
0.14470854                0.009849246              309.4044276236747
0.14470854                0.009949748              309.41443802264484
0.14470854                0.010050251              309.4245789445763
0.14470854                0.010150754              309.4348497203535
0.14470854                0.010251256              309.4452424557256
0.14470854                0.010351759              309.4557652546727
0.14470854                0.010452261              309.46641846089756
0.14470854                0.010552764              309.47720228640037
0.14470854                0.010653267              309.4881146413172
0.14470854                0.0107537685             309.49916130013634
0.14470854                0.010854271              309.51034272440745
0.14470854                0.010954773              309.52165874825266
0.14470854                0.011055276              309.5331038460491
0.14470854                0.0111557795             309.54469109564866
0.14470854                0.011256282              309.5564111552316
0.14470854                0.011356784              309.56826815703295
0.14470854                0.011457286              309.58026306663743
0.14470854                0.011557789              309.5923960054532
0.14470854                0.011658291              309.6046661296277
0.14470854                0.011758794              309.61707714473187
0.14470854                0.011859296              309.62963276535834
0.14470854                0.011959798              309.6423331142759
0.14470854                0.012060301              309.6551783200138
0.14470854                0.012160804              309.66816375595295
